id,label,heuristicLabel,keywords,description,enrichedBy,cohesion,symbolCount
"comm_581","Hermes_cli","Hermes_cli",[],"","heuristic",0.5,4
"comm_584","Hermes_cli","Hermes_cli",[],"","heuristic",0.4,4
"comm_587","Gateway","Gateway",[],"","heuristic",0.7272727272727273,4
"comm_588","Gateway","Gateway",[],"","heuristic",0.5,4
"comm_592","Gateway","Gateway",[],"","heuristic",0.6,4
"comm_599","Gateway","Gateway",[],"","heuristic",0.46153846153846156,4
"comm_600","Gateway","Gateway",[],"","heuristic",0.4,4
"comm_610","Gateway","Gateway",[],"","heuristic",0.2608695652173913,4
"comm_611","Gateway","Gateway",[],"","heuristic",0.42857142857142855,4
"comm_640","Gateway","Gateway",[],"","heuristic",0.6153846153846154,4
"comm_644","Gateway","Gateway",[],"","heuristic",0.46153846153846156,4
"comm_645","Gateway","Gateway",[],"","heuristic",0.42857142857142855,4
"comm_649","Gateway","Gateway",[],"","heuristic",0.5454545454545454,4
"comm_652","Gateway","Gateway",[],"","heuristic",0.5,4
"comm_653","Gateway","Gateway",[],"","heuristic",0.24,4
"comm_654","Gateway","Gateway",[],"","heuristic",0.6666666666666666,4
"comm_655","Gateway","Gateway",[],"","heuristic",0.5,4
"comm_673","Cron","Cron",[],"","heuristic",0.3,4
"comm_675","Cron","Cron",[],"","heuristic",0.5333333333333333,4
"comm_683","Agent","Agent",[],"","heuristic",0.4,4
"comm_684","Agent","Agent",[],"","heuristic",0.375,4
"comm_686","Agent","Agent",[],"","heuristic",0.42857142857142855,4
"comm_691","Agent","Agent",[],"","heuristic",0.6,4
"comm_704","Agent","Agent",[],"","heuristic",0.5714285714285714,4
"comm_707","Agent","Agent",[],"","heuristic",0.5,4
"comm_712","Agent","Agent",[],"","heuristic",0.75,4
"comm_713","Agent","Agent",[],"","heuristic",0.47058823529411764,4
"comm_714","Agent","Agent",[],"","heuristic",0.5,4
"comm_715","Agent","Agent",[],"","heuristic",0.42857142857142855,4
"comm_720","Agent","Agent",[],"","heuristic",0.8571428571428571,4
"comm_723","Agent","Agent",[],"","heuristic",0.6666666666666666,4
"comm_728","Agent","Agent",[],"","heuristic",0.6666666666666666,4
"comm_736","Agent","Agent",[],"","heuristic",0.42857142857142855,4
"comm_737","Agent","Agent",[],"","heuristic",0.35294117647058826,4
"comm_742","Agent","Agent",[],"","heuristic",0.43478260869565216,4
"comm_743","Agent","Agent",[],"","heuristic",0.5454545454545454,4
"comm_746","Acp_adapter","Acp_adapter",[],"","heuristic",0.75,4
"comm_751","Acp","Acp",[],"","heuristic",0.4,4
"comm_752","Acp","Acp",[],"","heuristic",0.5,4
"comm_755","Acp_adapter","Acp_adapter",[],"","heuristic",0.8571428571428571,4
"comm_756","Acp","Acp",[],"","heuristic",0.42857142857142855,4
"comm_762","Environments","Environments",[],"","heuristic",0.5454545454545454,4
"comm_764","Environments","Environments",[],"","heuristic",0.75,4
"comm_802","Run_agent","Run_agent",[],"","heuristic",0.4,4
"comm_807","Run_agent","Run_agent",[],"","heuristic",1,4
"comm_808","Run_agent","Run_agent",[],"","heuristic",0.6666666666666666,4
"comm_809","Run_agent","Run_agent",[],"","heuristic",0.4,4
"comm_810","Run_agent","Run_agent",[],"","heuristic",0.42857142857142855,4
"comm_819","Landingpage","Landingpage",[],"","heuristic",0.8,4
"comm_821","Run_agent","Run_agent",[],"","heuristic",0.46153846153846156,4
"comm_829","Retaindb","Retaindb",[],"","heuristic",0.5,4
"comm_833","Retaindb","Retaindb",[],"","heuristic",0.75,4
"comm_834","Plugins","Plugins",[],"","heuristic",0.5,4
"comm_846","Tools","Tools",[],"","heuristic",0.8888888888888888,4
"comm_849","Tools","Tools",[],"","heuristic",0.42857142857142855,4
"comm_859","Tools","Tools",[],"","heuristic",0.5,4
"comm_860","Tools","Tools",[],"","heuristic",0.5,4
"comm_863","Tools","Tools",[],"","heuristic",0.6,4
"comm_866","Tools","Tools",[],"","heuristic",0.375,4
"comm_870","Integration","Integration",[],"","heuristic",0.42105263157894735,4
"comm_887","Hermes_cli","Hermes_cli",[],"","heuristic",0.6666666666666666,4
"comm_901","Gateway","Gateway",[],"","heuristic",0.5454545454545454,4
"comm_908","Gateway","Gateway",[],"","heuristic",0.2857142857142857,4
"comm_909","Platforms","Platforms",[],"","heuristic",0.3157894736842105,4
"comm_913","Platforms","Platforms",[],"","heuristic",0.4,4
"comm_915","Platforms","Platforms",[],"","heuristic",0.5454545454545454,4
"comm_916","Platforms","Platforms",[],"","heuristic",0.5,4
"comm_919","Platforms","Platforms",[],"","heuristic",0.46153846153846156,4
"comm_923","Gateway","Gateway",[],"","heuristic",0.4,4
"comm_924","Gateway","Gateway",[],"","heuristic",0.375,4
"comm_931","Gateway","Gateway",[],"","heuristic",0.46153846153846156,4
"comm_960","Gateway","Gateway",[],"","heuristic",0.25,4
"comm_961","Platforms","Platforms",[],"","heuristic",0.4,4
"comm_965","Gateway","Gateway",[],"","heuristic",0.6666666666666666,4
"comm_972","Gateway","Gateway",[],"","heuristic",0.5454545454545454,4
"comm_974","Gateway","Gateway",[],"","heuristic",0.46153846153846156,4
"comm_984","Gateway","Gateway",[],"","heuristic",0.6,4
"comm_990","Gateway","Gateway",[],"","heuristic",0.4,4
"comm_994","Gateway","Gateway",[],"","heuristic",0.42857142857142855,4
"comm_995","Gateway","Gateway",[],"","heuristic",1,4
"comm_1002","Gateway","Gateway",[],"","heuristic",0.5,4
"comm_1003","Gateway","Gateway",[],"","heuristic",0.5,4
"comm_1011","Gateway","Gateway",[],"","heuristic",0.75,4
"comm_1012","Gateway","Gateway",[],"","heuristic",0.6,4
"comm_1015","Gateway","Gateway",[],"","heuristic",0.35294117647058826,4
"comm_1018","Gateway","Gateway",[],"","heuristic",0.3333333333333333,4
"comm_1026","Gateway","Gateway",[],"","heuristic",0.5454545454545454,4
"comm_1030","Gateway","Gateway",[],"","heuristic",0.35294117647058826,4
"comm_1038","Gateway","Gateway",[],"","heuristic",0.6,4
"comm_1057","Gateway","Gateway",[],"","heuristic",0.5,4
"comm_1063","Gateway","Gateway",[],"","heuristic",0.35294117647058826,4
"comm_1075","Cli","Cli",[],"","heuristic",0.5,4
"comm_1076","Cli","Cli",[],"","heuristic",0.5454545454545454,4
"comm_1087","Cli","Cli",[],"","heuristic",0.8,4
"comm_1092","Cli","Cli",[],"","heuristic",0.6666666666666666,4
"comm_1094","Cli","Cli",[],"","heuristic",0.5454545454545454,4
"comm_1095","Cli","Cli",[],"","heuristic",0.5333333333333333,4
"comm_1098","Agent","Agent",[],"","heuristic",0.6666666666666666,4
"comm_1106","Agent","Agent",[],"","heuristic",0.6666666666666666,4
"comm_1109","Platforms","Platforms",[],"","heuristic",0.7142857142857143,4
"comm_1111","Platforms","Platforms",[],"","heuristic",0.2962962962962963,4
"comm_1116","Platforms","Platforms",[],"","heuristic",0.3333333333333333,4
"comm_1128","Platforms","Platforms",[],"","heuristic",0.42857142857142855,4
"comm_1131","Platforms","Platforms",[],"","heuristic",0.6,4
"comm_1134","Platforms","Platforms",[],"","heuristic",0.5,4
"comm_1137","Platforms","Platforms",[],"","heuristic",0.6153846153846154,4
"comm_1141","Platforms","Platforms",[],"","heuristic",0.375,4
"comm_1147","Platforms","Platforms",[],"","heuristic",0.5,4
"comm_1149","Platforms","Platforms",[],"","heuristic",0.5454545454545454,4
"comm_1152","Platforms","Platforms",[],"","heuristic",0.6,4
"comm_1153","Platforms","Platforms",[],"","heuristic",1,4
"comm_1156","Platforms","Platforms",[],"","heuristic",0.8571428571428571,4
"comm_1179","Memory","Memory",[],"","heuristic",1,4
"comm_1184","Retaindb","Retaindb",[],"","heuristic",0.6666666666666666,4
"comm_1186","Openviking","Openviking",[],"","heuristic",0.5454545454545454,4
"comm_1204","Byterover","Byterover",[],"","heuristic",0.5454545454545454,4
"comm_1206","Yc_bench","Yc_bench",[],"","heuristic",0.6153846153846154,4
"comm_1207","Terminalbench_2","Terminalbench_2",[],"","heuristic",0.4,4
"comm_1219","Scripts","Scripts",[],"","heuristic",0.6666666666666666,4
"comm_1224","Scripts","Scripts",[],"","heuristic",1,4
"comm_1231","Scripts","Scripts",[],"","heuristic",0.35294117647058826,4
"comm_1236","Cluster_1236","Cluster_1236",[],"","heuristic",0.8571428571428571,4
"comm_1237","Cluster_1237","Cluster_1237",[],"","heuristic",0.8333333333333334,4
"comm_1240","Whatsapp-bridge","Whatsapp-bridge",[],"","heuristic",0.8888888888888888,4
"comm_13","Tests","Tests",[],"","heuristic",0.3333333333333333,3
"comm_17","Tests","Tests",[],"","heuristic",0.5454545454545454,3
"comm_20","Run_agent","Run_agent",[],"","heuristic",0.26666666666666666,3
"comm_28","Cluster_28","Cluster_28",[],"","heuristic",0.36363636363636365,3
"comm_35","Cluster_35","Cluster_35",[],"","heuristic",0.5714285714285714,3
"comm_37","Tools","Tools",[],"","heuristic",0.36363636363636365,3
"comm_38","Cluster_38","Cluster_38",[],"","heuristic",0.3076923076923077,3
"comm_40","Agent","Agent",[],"","heuristic",0.4444444444444444,3
"comm_41","Run_agent","Run_agent",[],"","heuristic",0.36363636363636365,3
"comm_42","Agent","Agent",[],"","heuristic",0.4,3
"comm_61","Run_agent","Run_agent",[],"","heuristic",0.8,3
"comm_75","Run_agent","Run_agent",[],"","heuristic",0.4,3
"comm_76","Agent","Agent",[],"","heuristic",0.15384615384615385,3
"comm_79","Agent","Agent",[],"","heuristic",0.6666666666666666,3
"comm_86","_coerce_","_coerce_",[],"","heuristic",0.8,3
"comm_93","Cluster_93","Cluster_93",[],"","heuristic",0.36363636363636365,3
"comm_94","Cluster_94","Cluster_94",[],"","heuristic",0.4444444444444444,3
"comm_98","Tests","Tests",[],"","heuristic",0.5,3
"comm_99","Cluster_99","Cluster_99",[],"","heuristic",0.6666666666666666,3
"comm_113","Tests","Tests",[],"","heuristic",0.5714285714285714,3
"comm_116","Tests","Tests",[],"","heuristic",0.5,3
"comm_137","Cluster_137","Cluster_137",[],"","heuristic",0.46153846153846156,3
"comm_144","Tools","Tools",[],"","heuristic",0.25,3
"comm_148","Cli","Cli",[],"","heuristic",0.4444444444444444,3
"comm_155","Tests","Tests",[],"","heuristic",0.3076923076923077,3
"comm_162","Cluster_162","Cluster_162",[],"","heuristic",0.3076923076923077,3
"comm_165","Cli","Cli",[],"","heuristic",0.36363636363636365,3
"comm_166","Cli","Cli",[],"","heuristic",0.6666666666666666,3
"comm_168","Cli","Cli",[],"","heuristic",0.4,3
"comm_170","Hermes_cli","Hermes_cli",[],"","heuristic",0.3333333333333333,3
"comm_171","Hermes_cli","Hermes_cli",[],"","heuristic",0.4444444444444444,3
"comm_172","Tests","Tests",[],"","heuristic",0.36363636363636365,3
"comm_174","Cli","Cli",[],"","heuristic",0.5714285714285714,3
"comm_176","Tools","Tools",[],"","heuristic",0.3333333333333333,3
"comm_177","Integration","Integration",[],"","heuristic",0.36363636363636365,3
"comm_178","Cluster_178","Cluster_178",[],"","heuristic",0.3333333333333333,3
"comm_203","Tools","Tools",[],"","heuristic",0.3333333333333333,3
"comm_210","Tools","Tools",[],"","heuristic",0.5714285714285714,3
"comm_217","Tools","Tools",[],"","heuristic",0.3076923076923077,3
"comm_218","Tools","Tools",[],"","heuristic",0.3076923076923077,3
"comm_219","Tools","Tools",[],"","heuristic",0.36363636363636365,3
"comm_233","Tools","Tools",[],"","heuristic",0.6,3
"comm_235","Agent","Agent",[],"","heuristic",0.3076923076923077,3
"comm_239","Tools","Tools",[],"","heuristic",0.5,3
"comm_246","Tools","Tools",[],"","heuristic",0.5714285714285714,3
"comm_249","Tools","Tools",[],"","heuristic",0.5,3
"comm_252","Tools","Tools",[],"","heuristic",0.4,3
"comm_254","Tools","Tools",[],"","heuristic",0.36363636363636365,3
"comm_260","Tools","Tools",[],"","heuristic",0.5,3
"comm_261","Tools","Tools",[],"","heuristic",0.5,3
"comm_263","Hermes_cli","Hermes_cli",[],"","heuristic",0.3333333333333333,3
"comm_272","Tools","Tools",[],"","heuristic",0.4444444444444444,3
"comm_279","Gateway","Gateway",[],"","heuristic",0.4444444444444444,3
"comm_282","Platforms","Platforms",[],"","heuristic",0.2857142857142857,3
"comm_296","Tools","Tools",[],"","heuristic",0.3333333333333333,3
"comm_297","Tools","Tools",[],"","heuristic",0.4,3
"comm_299","Tools","Tools",[],"","heuristic",0.5,3
"comm_305","Tools","Tools",[],"","heuristic",0.6666666666666666,3
"comm_306","Tools","Tools",[],"","heuristic",0.8,3
"comm_314","Tools","Tools",[],"","heuristic",0.5,3
"comm_327","Tools","Tools",[],"","heuristic",0.3076923076923077,3
"comm_329","Environments","Environments",[],"","heuristic",0.4444444444444444,3
"comm_330","Tools","Tools",[],"","heuristic",0.5,3
"comm_331","Tools","Tools",[],"","heuristic",0.5714285714285714,3
"comm_334","Tools","Tools",[],"","heuristic",0.5714285714285714,3
"comm_337","Tools","Tools",[],"","heuristic",0.4444444444444444,3
"comm_347","Tools","Tools",[],"","heuristic",0.4444444444444444,3
"comm_348","Tools","Tools",[],"","heuristic",0.25,3
"comm_349","Tools","Tools",[],"","heuristic",0.26666666666666666,3
"comm_350","Tools","Tools",[],"","heuristic",0.4444444444444444,3
"comm_355","Tools","Tools",[],"","heuristic",0.3333333333333333,3
"comm_362","Tools","Tools",[],"","heuristic",1,3
"comm_369","Tools","Tools",[],"","heuristic",0.3076923076923077,3
"comm_370","Tools","Tools",[],"","heuristic",0.4,3
"comm_371","Tools","Tools",[],"","heuristic",0.4,3
"comm_384","Agent","Agent",[],"","heuristic",0.5,3
"comm_389","Tools","Tools",[],"","heuristic",0.5,3
"comm_391","Tools","Tools",[],"","heuristic",0.5714285714285714,3
"comm_399","Tools","Tools",[],"","heuristic",0.4,3
"comm_411","Tools","Tools",[],"","heuristic",0.3333333333333333,3
"comm_418","Tools","Tools",[],"","heuristic",0.4,3
"comm_421","Tools","Tools",[],"","heuristic",0.3076923076923077,3
"comm_424","Gateway","Gateway",[],"","heuristic",0.5,3
"comm_425","Tools","Tools",[],"","heuristic",0.5,3
"comm_427","Tools","Tools",[],"","heuristic",0.36363636363636365,3
"comm_429","Tools","Tools",[],"","heuristic",0.5,3
"comm_432","Tests","Tests",[],"","heuristic",0.4,3
"comm_445","Hermes_cli","Hermes_cli",[],"","heuristic",0.36363636363636365,3
"comm_446","Orchestrator","Orchestrator",[],"","heuristic",0.5714285714285714,3
"comm_447","Orchestrator","Orchestrator",[],"","heuristic",0.4,3
"comm_452","Orchestrator","Orchestrator",[],"","heuristic",0.5714285714285714,3
"comm_455","Orchestrator","Orchestrator",[],"","heuristic",0.4,3
"comm_466","Hermes_cli","Hermes_cli",[],"","heuristic",0.6666666666666666,3
"comm_469","Hermes_cli","Hermes_cli",[],"","heuristic",0.4444444444444444,3
"comm_481","Hermes_cli","Hermes_cli",[],"","heuristic",0.2,3
"comm_487","Hermes_cli","Hermes_cli",[],"","heuristic",1,3
"comm_488","Hermes_cli","Hermes_cli",[],"","heuristic",0.5714285714285714,3
"comm_495","Hermes_cli","Hermes_cli",[],"","heuristic",0.4444444444444444,3
"comm_504","Hermes_cli","Hermes_cli",[],"","heuristic",0.25,3
"comm_509","Hermes_cli","Hermes_cli",[],"","heuristic",0.36363636363636365,3
"comm_514","Hermes_cli","Hermes_cli",[],"","heuristic",0.5714285714285714,3
"comm_516","Hermes_cli","Hermes_cli",[],"","heuristic",0.36363636363636365,3
"comm_517","Hermes_cli","Hermes_cli",[],"","heuristic",0.4444444444444444,3
"comm_519","Gateway","Gateway",[],"","heuristic",0.4444444444444444,3
"comm_521","Hermes_cli","Hermes_cli",[],"","heuristic",0.8,3
"comm_522","Hermes_cli","Hermes_cli",[],"","heuristic",0.5714285714285714,3
"comm_538","Hermes_cli","Hermes_cli",[],"","heuristic",0.6666666666666666,3
"comm_546","Hermes_cli","Hermes_cli",[],"","heuristic",1,3
"comm_559","Hermes_cli","Hermes_cli",[],"","heuristic",0.5,3
"comm_560","Hermes_cli","Hermes_cli",[],"","heuristic",0.6,3
"comm_561","Hermes_cli","Hermes_cli",[],"","heuristic",0.26666666666666666,3
"comm_571","Hermes_cli","Hermes_cli",[],"","heuristic",0.3333333333333333,3
"comm_575","Hermes_cli","Hermes_cli",[],"","heuristic",0.19047619047619047,3
"comm_577","Agent","Agent",[],"","heuristic",0.5,3
"comm_585","Hermes_cli","Hermes_cli",[],"","heuristic",0.25,3
"comm_590","Gateway","Gateway",[],"","heuristic",0.4444444444444444,3
"comm_591","Gateway","Gateway",[],"","heuristic",0.4,3
"comm_595","Gateway","Gateway",[],"","heuristic",0.23529411764705882,3
"comm_597","Gateway","Gateway",[],"","heuristic",0.6666666666666666,3
"comm_602","Gateway","Gateway",[],"","heuristic",0.5,3
"comm_607","Gateway","Gateway",[],"","heuristic",0.3076923076923077,3
"comm_608","Gateway","Gateway",[],"","heuristic",0.21052631578947367,3
"comm_616","Gateway","Gateway",[],"","heuristic",0.5,3
"comm_622","Gateway","Gateway",[],"","heuristic",0.3076923076923077,3
"comm_623","Gateway","Gateway",[],"","heuristic",0.3333333333333333,3
"comm_625","Gateway","Gateway",[],"","heuristic",0.5714285714285714,3
"comm_627","Gateway","Gateway",[],"","heuristic",0.2857142857142857,3
"comm_641","Gateway","Gateway",[],"","heuristic",0.4,3
"comm_643","Platforms","Platforms",[],"","heuristic",0.4444444444444444,3
"comm_648","Gateway","Gateway",[],"","heuristic",0.5714285714285714,3
"comm_658","Gateway","Gateway",[],"","heuristic",0.2857142857142857,3
"comm_664","Environments","Environments",[],"","heuristic",0.3333333333333333,3
"comm_670","Environments","Environments",[],"","heuristic",0.8,3
"comm_679","Agent","Agent",[],"","heuristic",0.5,3
"comm_682","Agent","Agent",[],"","heuristic",0.4444444444444444,3
"comm_689","Agent","Agent",[],"","heuristic",0.5714285714285714,3
"comm_695","Agent","Agent",[],"","heuristic",0.4,3
"comm_710","Agent","Agent",[],"","heuristic",0.5,3
"comm_711","Agent","Agent",[],"","heuristic",0.5714285714285714,3
"comm_717","Agent","Agent",[],"","heuristic",0.6666666666666666,3
"comm_721","Agent","Agent",[],"","heuristic",0.5,3
"comm_722","Agent","Agent",[],"","heuristic",0.4444444444444444,3
"comm_744","Agent","Agent",[],"","heuristic",0.36363636363636365,3
"comm_749","Acp","Acp",[],"","heuristic",0.36363636363636365,3
"comm_757","Acp","Acp",[],"","heuristic",0.5,3
"comm_758","Acp_adapter","Acp_adapter",[],"","heuristic",0.5,3
"comm_760","Acp_adapter","Acp_adapter",[],"","heuristic",0.6666666666666666,3
"comm_761","Scripts","Scripts",[],"","heuristic",0.5714285714285714,3
"comm_774","Environments","Environments",[],"","heuristic",0.8,3
"comm_775","Environments","Environments",[],"","heuristic",0.6666666666666666,3
"comm_781","Browser_providers","Browser_providers",[],"","heuristic",0.5,3
"comm_782","Browser_providers","Browser_providers",[],"","heuristic",0.5,3
"comm_790","Scripts","Scripts",[],"","heuristic",0.5,3
"comm_792","Scripts","Scripts",[],"","heuristic",0.5,3
"comm_794","Skills","Skills",[],"","heuristic",0.5714285714285714,3
"comm_797","Run_agent","Run_agent",[],"","heuristic",0.5,3
"comm_803","Run_agent","Run_agent",[],"","heuristic",0.4444444444444444,3
"comm_804","Run_agent","Run_agent",[],"","heuristic",0.4,3
"comm_805","Run_agent","Run_agent",[],"","heuristic",0.5,3
"comm_817","Run_agent","Run_agent",[],"","heuristic",0.5714285714285714,3
"comm_832","Retaindb","Retaindb",[],"","heuristic",0.5,3
"comm_837","Plugins","Plugins",[],"","heuristic",0.6666666666666666,3
"comm_840","Plugins","Plugins",[],"","heuristic",0.5714285714285714,3
"comm_841","Tools","Tools",[],"","heuristic",0.5,3
"comm_842","Tools","Tools",[],"","heuristic",0.5,3
"comm_848","Tools","Tools",[],"","heuristic",0.4444444444444444,3
"comm_852","Tools","Tools",[],"","heuristic",0.4,3
"comm_853","Tools","Tools",[],"","heuristic",0.4,3
"comm_862","Tools","Tools",[],"","heuristic",0.8,3
"comm_872","Integration","Integration",[],"","heuristic",0.5714285714285714,3
"comm_873","Integration","Integration",[],"","heuristic",0.4,3
"comm_877","Honcho_plugin","Honcho_plugin",[],"","heuristic",0.5714285714285714,3
"comm_880","Honcho","Honcho",[],"","heuristic",0.5714285714285714,3
"comm_890","Hermes_cli","Hermes_cli",[],"","heuristic",0.6666666666666666,3
"comm_893","Hermes_cli","Hermes_cli",[],"","heuristic",0.4,3
"comm_904","Gateway","Gateway",[],"","heuristic",0.36363636363636365,3
"comm_905","Gateway","Gateway",[],"","heuristic",0.36363636363636365,3
"comm_911","Gateway","Gateway",[],"","heuristic",0.26666666666666666,3
"comm_914","Platforms","Platforms",[],"","heuristic",0.5,3
"comm_918","Gateway","Gateway",[],"","heuristic",0.4,3
"comm_940","Gateway","Gateway",[],"","heuristic",0.5714285714285714,3
"comm_967","Gateway","Gateway",[],"","heuristic",0.6666666666666666,3
"comm_977","Gateway","Gateway",[],"","heuristic",0.4,3
"comm_980","Gateway","Gateway",[],"","heuristic",0.2,3
"comm_981","Gateway","Gateway",[],"","heuristic",0.19047619047619047,3
"comm_988","Gateway","Gateway",[],"","heuristic",0.36363636363636365,3
"comm_989","Gateway","Gateway",[],"","heuristic",0.4,3
"comm_996","Gateway","Gateway",[],"","heuristic",0.6666666666666666,3
"comm_1005","Platforms","Platforms",[],"","heuristic",0.5,3
"comm_1006","Platforms","Platforms",[],"","heuristic",0.5,3
"comm_1010","Platforms","Platforms",[],"","heuristic",0.36363636363636365,3
"comm_1014","Gateway","Gateway",[],"","heuristic",0.25,3
"comm_1023","Platforms","Platforms",[],"","heuristic",1,3
"comm_1029","Gateway","Gateway",[],"","heuristic",0.4,3
"comm_1031","Gateway","Gateway",[],"","heuristic",0.5714285714285714,3
"comm_1034","Gateway","Gateway",[],"","heuristic",0.5,3
"comm_1039","Gateway","Gateway",[],"","heuristic",0.5,3
"comm_1041","Gateway","Gateway",[],"","heuristic",0.5714285714285714,3
"comm_1042","Gateway","Gateway",[],"","heuristic",0.4,3
"comm_1043","Gateway","Gateway",[],"","heuristic",0.36363636363636365,3
"comm_1045","Gateway","Gateway",[],"","heuristic",0.4444444444444444,3
"comm_1046","Gateway","Gateway",[],"","heuristic",0.4444444444444444,3
"comm_1047","Gateway","Gateway",[],"","heuristic",0.4,3
"comm_1068","Platforms","Platforms",[],"","heuristic",0.5714285714285714,3
"comm_1069","Gateway","Gateway",[],"","heuristic",0.5,3
"comm_1072","Cron","Cron",[],"","heuristic",0.5714285714285714,3
"comm_1074","Cli","Cli",[],"","heuristic",0.6666666666666666,3
"comm_1082","Cli","Cli",[],"","heuristic",0.5,3
"comm_1084","Cli","Cli",[],"","heuristic",0.4,3
"comm_1085","Cli","Cli",[],"","heuristic",0.4,3
"comm_1093","Cli","Cli",[],"","heuristic",0.6666666666666666,3
"comm_1099","Agent","Agent",[],"","heuristic",0.6666666666666666,3
"comm_1100","Agent","Agent",[],"","heuristic",0.6666666666666666,3
"comm_1112","Platforms","Platforms",[],"","heuristic",0.4444444444444444,3
"comm_1114","Platforms","Platforms",[],"","heuristic",0.4,3
"comm_1115","Platforms","Platforms",[],"","heuristic",0.6666666666666666,3
"comm_1117","Platforms","Platforms",[],"","heuristic",0.6666666666666666,3
"comm_1119","Platforms","Platforms",[],"","heuristic",0.4444444444444444,3
"comm_1120","Platforms","Platforms",[],"","heuristic",0.36363636363636365,3
"comm_1122","Platforms","Platforms",[],"","heuristic",0.5714285714285714,3
"comm_1123","Platforms","Platforms",[],"","heuristic",0.4,3
"comm_1124","Platforms","Platforms",[],"","heuristic",0.4444444444444444,3
"comm_1125","Platforms","Platforms",[],"","heuristic",0.5,3
"comm_1129","Platforms","Platforms",[],"","heuristic",0.4444444444444444,3
"comm_1140","Platforms","Platforms",[],"","heuristic",0.5714285714285714,3
"comm_1143","Platforms","Platforms",[],"","heuristic",0.8571428571428571,3
"comm_1146","Platforms","Platforms",[],"","heuristic",0.4444444444444444,3
"comm_1148","Platforms","Platforms",[],"","heuristic",0.6666666666666666,3
"comm_1150","Platforms","Platforms",[],"","heuristic",0.4444444444444444,3
"comm_1155","Platforms","Platforms",[],"","heuristic",0.4,3
"comm_1158","Platforms","Platforms",[],"","heuristic",0.5,3
"comm_1159","Platforms","Platforms",[],"","heuristic",0.375,3
"comm_1161","Platforms","Platforms",[],"","heuristic",0.5,3
"comm_1165","Tool_call_parsers","Tool_call_parsers",[],"","heuristic",1,3
"comm_1168","Memory","Memory",[],"","heuristic",0.6666666666666666,3
"comm_1169","Supermemory","Supermemory",[],"","heuristic",0.4,3
"comm_1185","Retaindb","Retaindb",[],"","heuristic",0.75,3
"comm_1187","Openviking","Openviking",[],"","heuristic",0.4444444444444444,3
"comm_1188","Mem0","Mem0",[],"","heuristic",0.5,3
"comm_1191","Honcho","Honcho",[],"","heuristic",0.26666666666666666,3
"comm_1194","Holographic","Holographic",[],"","heuristic",0.5714285714285714,3
"comm_1195","Holographic","Holographic",[],"","heuristic",0.36363636363636365,3
"comm_1196","Holographic","Holographic",[],"","heuristic",0.36363636363636365,3
"comm_1199","Holographic","Holographic",[],"","heuristic",0.5714285714285714,3
"comm_1205","Byterover","Byterover",[],"","heuristic",0.4,3
"comm_1210","Scripts","Scripts",[],"","heuristic",1,3
"comm_1211","Scripts","Scripts",[],"","heuristic",0.4444444444444444,3
"comm_1212","Scripts","Scripts",[],"","heuristic",0.36363636363636365,3
"comm_1214","Scripts","Scripts",[],"","heuristic",0.8,3
"comm_1215","Scripts","Scripts",[],"","heuristic",0.5714285714285714,3
"comm_1223","Scripts","Scripts",[],"","heuristic",0.6666666666666666,3
"comm_1225","Templates","Templates",[],"","heuristic",1,3
"comm_1226","Scripts","Scripts",[],"","heuristic",0.75,3
"comm_1230","Scripts","Scripts",[],"","heuristic",0.6,3
"comm_1233","Scripts","Scripts",[],"","heuristic",0.5,3
"comm_1239","Whatsapp-bridge","Whatsapp-bridge",[],"","heuristic",0.6666666666666666,3
"comm_182","Tools","Tools",[],"","heuristic",1,2
"comm_667","Environments","Environments",[],"","heuristic",1,2
"comm_668","Environments","Environments",[],"","heuristic",1,2
"comm_825","Run_agent","Run_agent",[],"","heuristic",1,2
"comm_1073","Cron","Cron",[],"","heuristic",1,2
